10	0.0	0.0	21.9	1.1357816691600637	9.0	0.0
20	0.0	0.0	61.599999999999994	2.034698994937661	19.0	0.0
30	0.0	0.0	109.05	1.3592277219074342	29.0	0.0
40	0.0	0.0	160.45000000000002	2.499499949988804	39.0	0.0
50	0.049999999999999996	0.21794494717703367	216.54999999999998	3.2630507198029273	49.0	0.0
60	0.0	0.0	274.19999999999993	3.45832329316325	59.0	0.0
70	0.0	0.0	335.5	2.711088342348949	69.0	0.0
80	0.049999999999999996	0.21794494717703367	396.5	3.6674241641760688	79.0	0.0
90	0.0	0.0	464.44999999999993	3.814118508914509	89.0	0.0
100	0.0	0.0	529.45	3.625948151850015	99.0	0.0
110	0.0	0.0	598.6	4.294182110710271	109.0	0.0
120	0.0	0.0	664.0500000000001	5.258089006464663	119.0	0.0
130	0.0	0.0	735.55	5.417333292337239	129.0	0.0
140	0.049999999999999996	0.21794494717703367	806.8000000000001	4.589117562226911	139.0	0.0
150	0.0	0.0	879.0999999999999	5.430469592964047	149.0	0.0
160	0.0	0.0	951.7	5.292447448949578	159.0	0.0
170	0.0	0.0	1027.95	6.917188735328032	169.0	0.0
180	0.0	0.0	1102.4499999999998	5.792020372941389	179.0	0.0
190	0.0	0.0	1175.8499999999997	8.320306484797815	189.0	0.0
200	0.0	0.0	1253.35	7.336722701628844	199.0	0.0
210	0.05000000000000001	0.2179449471770337	1331.3500000000001	5.909949238281101	209.0	0.0
220	0.0	0.0	1410.8000000000002	6.997142273778423	219.0	0.0
230	0.0	0.0	1486.2999999999997	4.6914816424210235	229.0	0.0
240	0.0	0.0	1567.1000000000001	5.778408085248456	239.0	0.0
250	0.049999999999999996	0.21794494717703367	1641.85	7.073012088201955	249.0	0.0
260	0.0	0.0	1725.9999999999998	6.00000000007761	259.0	0.0
270	0.0	0.0	1805.9500000000005	7.940245588015963	269.0	0.0
280	0.049999999999999996	0.21794494717703367	1888.4499999999996	9.129485199152578	279.0	0.0
290	0.0	0.0	1969.1499999999996	5.497954165090341	289.0	0.0
300	0.05000000000000001	0.2179449471770337	2051.35	8.427781439966926	299.0	0.0
310	0.0	0.0	2134.2	7.928429857187063	309.0	0.0
320	0.05000000000000001	0.2179449471770337	2219.1000000000004	8.938120607752694	319.0	0.0
330	0.0	0.0	2301.8	6.7498148121751385	329.0	0.0
340	0.0	0.0	2390.3	7.470609078158145	339.0	0.0
350	0.0	0.0	2474.6499999999996	9.80446326946419	349.0	0.0
360	0.0	0.0	2559.95	6.659391864208048	359.0	0.0
370	0.049999999999999996	0.21794494717703367	2645.75	9.903913367928922	369.0	0.0
380	0.049999999999999996	0.21794494717703367	2733.7000000000007	9.072485877413364	379.0	0.0
390	0.0	0.0	2817.0499999999997	9.041432408668525	389.0	0.0
400	0.0	0.0	2906.95	8.458575530269066	399.0	0.0
410	0.049999999999999996	0.21794494717703367	2990.249999999999	9.924086859982149	409.0	0.0
420	0.05000000000000001	0.2179449471770337	3082.25	7.354420439461735	419.0	0.0
430	0.049999999999999996	0.21794494717703367	3160.75	7.3544204393351	429.0	0.0
440	0.05000000000000001	0.2179449471770337	3251.6000000000004	12.047406359824233	439.0	0.0
450	0.0	0.0	3345.8500000000004	9.477737071618593	449.0	0.0
460	0.0	0.0	3430.35	9.00708054807319	459.0	0.0
470	0.0	0.0	3513.9	5.940538695879632	469.0	0.0
480	0.049999999999999996	0.21794494717703367	3605.4500000000003	11.451964896783817	479.0	0.0
490	0.0	0.0	3696.85	8.026674280303528	489.0	0.0
500	0.05000000000000001	0.2179449471770337	3783.3000000000006	10.881635906260774	499.0	0.0
510	0.049999999999999996	0.21794494717703367	3876.0	8.282511696316973	509.0	0.0
520	0.049999999999999996	0.21794494717703367	3969.7999999999997	8.947625383440245	519.0	0.0
530	0.049999999999999996	0.21794494717703367	4057.15	11.59428738639684	529.0	0.0
540	0.10000000000000002	0.30000000000000004	4146.9	9.591141746727104	539.0	0.0
550	0.05000000000000001	0.2179449471770337	4238.349999999999	8.90098309193042	549.0	0.0
560	0.049999999999999996	0.21794494717703367	4334.5	10.623088063165287	559.0	0.0
570	0.0	0.0	4423.299999999999	9.503157370374831	569.0	0.0
580	0.09999999999999999	0.3	4517.599999999999	10.608487168609694	579.0	0.0
590	0.0	0.0	4611.2	13.728073426409624	589.0	0.0
600	0.05000000000000001	0.2179449471770337	4703.499999999999	7.579577825097221	599.0	0.0
610	0.0	0.0	4794.6	10.54229576518303	609.0	0.0
620	0.049999999999999996	0.21794494717703367	4894.750000000002	13.110587324015217	619.0	0.0
630	0.0	0.0	4978.65	11.332585759749897	629.0	0.0
640	0.10000000000000002	0.30000000000000004	5075.95	6.2327762674548985	639.0	0.0
650	0.15000000000000002	0.3570714214271425	5171.25	9.715322948980143	649.0	0.0
660	0.10000000000000002	0.30000000000000004	5262.7	12.98114016570344	659.0	0.0
670	0.05	0.21794494717703367	5357.8	9.389355675452338	669.0	0.0
680	0.049999999999999996	0.21794494717703367	5457.250000000001	11.008519427644398	679.0	0.0
690	0.049999999999999996	0.21794494717703367	5550.349999999999	11.67165369614911	689.0	0.0
700	0.05000000000000001	0.2179449471770337	5642.200000000001	15.098344279868687	699.0	0.0
710	0.049999999999999996	0.21794494717703367	5738.55	9.270787452756565	709.0	0.0
720	0.10000000000000002	0.30000000000000004	5831.799999999999	11.876868274186767	719.0	0.0
730	0.05000000000000001	0.2179449471770337	5931.7	11.502608399940605	729.0	0.0
740	0.09999999999999999	0.3	6027.4000000000015	16.131955863432506	739.0	0.0
